OrderLineID,OrderID,OrderDateText,ShippedDateText,CustomerID,ProductID,DepartmentID,Region,SalesChannel,Quantity,UnitPriceGBP,DiscountPct
SL-01-00249,SO-01-00125,2026-01-02,2026-01-07,C01359,P0102,D042,East,Partner,2,155.74,0
SL-01-00250,SO-01-00125,2026-01-09,2026-01-16,C00338,P0006,D095,West,Partner,5,76.24,0
SL-01-00251,SO-01-00126,2026-01-03,2026-01-05,C01098,P0127,D074,Central,Store,4,103.49,0.10
SL-01-00252,SO-01-00126,2026-01-02,2026-01-06,C00316,P0224,D095,Central,Online,1,194.24,0
SL-01-00253,SO-01-00127,2026-01-05,2026-01-13,C00755,P0171,D105,Central,Online,4,264.99,0
SL-01-00254,SO-01-00127,2026-01-13,2026-01-16,C01023,P0225,D059,Central,Partner,2,205.49,0
SL-01-00255,SO-01-00128,2026-01-03,2026-01-08,C00957,P0222,D034,South,Online,3,171.74,0.05
SL-01-00256,SO-01-00128,2026-01-31,2026-02-06,C00393,P0069,D107,West,Store,2,117.99,0.15
SL-01-00257,SO-01-00129,2026-01-12,2026-01-13,C00040,P0158,D090,North,Store,5,118.74,0.05
SL-01-00258,SO-01-00129,2026-01-16,2026-01-21,C00753,P0310,D041,South,Partner,5,161.24,0.05
SL-01-00259,SO-01-00130,2026-01-19,2026-01-23,C00895,P0175,D067,South,Online,1,309.99,0.05
SL-01-00260,SO-01-00130,2026-01-26,2026-01-28,C00327,P0303,D021,Central,Store,1,82.49,0.10
SL-01-00261,SO-01-00131,2026-01-29,2026-02-04,C00291,P0001,D044,North,Store,5,19.99,0.15
SL-01-00262,SO-01-00131,2026-01-05,2026-01-06,C00794,P0013,D102,Central,Partner,1,154.99,0
SL-01-00263,SO-01-00132,2026-01-25,2026-01-31,C00704,P0046,D052,South,Store,1,192.74,0
SL-01-00264,SO-01-00132,2026-01-16,2026-01-18,C00563,P0039,D072,East,Partner,5,113.99,0
SL-01-00265,SO-01-00133,2026-01-14,,C00082,P0315,D110,South,Store,3,217.49,0.10
SL-01-00266,SO-01-00133,2026-01-22,2026-01-24,C00455,P0129,D085,South,Partner,4,125.99,0.05
SL-01-00267,SO-01-00134,2026-01-16,2026-01-18,C00509,P0031,D051,West,Online,4,23.99,0.05
SL-01-00268,SO-01-00134,2026-01-12,2026-01-15,C00863,P0343,D077,South,Online,1,198.99,0.10
SL-01-00269,SO-01-00135,2026-01-28,2026-02-04,C00955,P0184,D008,East,Online,2,77.74,0.15
SL-01-00270,SO-01-00135,2026-01-12,2026-01-13,C00794,P0028,D096,East,Partner,5,323.74,0
SL-01-00271,SO-01-00136,2026-01-21,2026-01-25,C00509,P0154,D083,East,Online,4,73.74,0
SL-01-00272,SO-01-00136,2026-01-09,2026-01-13,C00368,P0302,D020,West,Partner,1,71.24,0.05
SL-01-00273,SO-01-00137,2026-01-11,2026-01-12,C00358,P0188,D103,Central,Store,5,122.74,0.15
SL-01-00274,SO-01-00137,2026-01-08,2026-01-10,C00706,P0098,D073,North,Store,1,110.74,0
SL-01-00275,SO-01-00138,2026-01-22,2026-01-30,C00640,P0011,D095,West,Partner,2,132.49,0.15
SL-01-00276,SO-01-00138,2026-01-30,2026-02-03,C00096,P0173,D008,East,Store,2,287.49,0
SL-01-00277,SO-01-00139,2026-01-12,2026-01-14,C00188,P0249,D093,South,Partner,2,141.99,0.15
SL-01-00278,SO-01-00139,2026-01-30,2026-02-02,C01017,P0095,D045,East,Store,1,76.99,0
SL-01-00279,SO-01-00140,2026-01-12,2026-01-13,C00747,P0306,D043,South,Online,5,116.24,0
SL-01-00280,SO-01-00140,2026-01-14,2026-01-22,C01370,P0313,D091,North,Online,2,194.99,0.05
SL-01-00281,SO-01-00141,2026-01-07,2026-01-14,C01070,P0346,D096,Central,Store,4,232.74,0.05
SL-01-00282,SO-01-00141,2026-01-02,2026-01-06,C00822,P0069,D057,West,Store,5,117.99,0
SL-01-00283,SO-01-00142,2026-01-18,2026-01-20,C00505,P0358,D076,South,Partner,1,367.74,0.15
SL-01-00284,SO-01-00142,2026-01-20,2026-01-23,C00742,P0131,D015,South,Partner,4,148.49,0
SL-01-00285,SO-01-00143,2026-01-19,2026-01-27,C00543,P0188,D002,Central,Partner,5,122.74,0.10
SL-01-00286,SO-01-00143,2026-01-12,2026-01-19,C01008,P0209,D070,North,Partner,3,358.99,0.15
SL-01-00287,SO-01-00144,2026-01-05,,C00177,P0123,D007,West,Store,2,58.49,0.15
SL-01-00288,SO-01-00144,2026-01-01,2026-01-04,C00911,P0224,D034,East,Store,4,194.24,0.10
SL-01-00289,SO-01-00145,2026-01-13,2026-01-21,C00484,P0260,D084,North,Store,3,265.74,0.05
SL-01-00290,SO-01-00145,2026-01-18,2026-01-19,C00452,P0074,D049,North,Store,1,174.24,0
SL-01-00291,SO-01-00146,2026-01-29,2026-02-06,C00116,P0123,D036,West,Store,1,58.49,0.15
SL-01-00292,SO-01-00146,2026-01-09,2026-01-12,C00185,P0220,D089,Central,Store,3,149.24,0.10
SL-01-00293,SO-01-00147,2026-01-11,2026-01-12,C00305,P0161,D076,South,Partner,1,152.49,0.05
SL-01-00294,SO-01-00147,2026-01-23,2026-01-24,C00050,P0137,D009,North,Store,3,215.99,0.05
SL-01-00295,SO-01-00148,2026-01-06,2026-01-09,C00885,P0104,D111,North,Partner,5,178.24,0.15
SL-01-00296,SO-01-00148,2026-01-23,2026-01-27,C00560,P0316,D097,East,Store,5,228.74,0.15
SL-01-00297,SO-01-00149,2026-01-20,2026-01-21,C00134,P0226,D001,North,Partner,3,216.74,0
SL-01-00298,SO-01-00149,2026-01-24,2026-01-27,C00241,P0267,D080,Central,Partner,3,344.49,0
SL-01-00299,SO-01-00150,2026-01-13,2026-01-18,C00628,P0350,D064,Central,Online,2,277.74,0
SL-01-00300,SO-01-00150,2026-01-14,2026-01-15,C00895,P0156,D083,Central,Store,4,96.24,0.05
SL-01-00301,SO-01-00151,2026-01-10,2026-01-15,C00737,P0152,D106,Central,Online,4,51.24,0
SL-01-00302,SO-01-00151,2026-01-22,2026-01-27,C00472,P0194,D074,East,Partner,3,190.24,0.15
SL-01-00303,SO-01-00152,2026-01-29,2026-02-01,C00109,P0233,D071,South,Partner,2,295.49,0
SL-01-00304,SO-01-00152,2026-01-11,2026-01-15,C00437,P0088,D005,North,Online,5,331.74,0.15
SL-01-00305,SO-01-00153,2026-01-09,2026-01-10,C00638,P0199,D037,West,Online,1,246.49,0
SL-01-00306,SO-01-00153,2026-01-12,2026-01-18,C00109,P0164,D102,Central,Online,5,186.24,0.15
SL-01-00307,SO-01-00154,2026-01-25,2026-01-27,C00848,P0319,D044,North,Partner,4,262.49,0.15
SL-01-00308,SO-01-00154,2026-01-13,2026-01-17,C00469,P0033,D088,North,Online,3,46.49,0.10
SL-01-00309,SO-01-00155,2026-01-27,,C00603,P0290,D038,Central,Online,2,269.74,0.10
SL-01-00310,SO-01-00155,2026-01-02,2026-01-08,C00312,P0041,D078,South,Online,5,136.49,0.05
SL-01-00311,SO-01-00156,2026-01-12,2026-01-20,C01361,P0244,D054,Central,Store,3,85.74,0
SL-01-00312,SO-01-00156,2026-01-08,2026-01-13,C01069,P0284,D074,West,Partner,4,202.24,0.15
SL-01-00313,SO-01-00157,2026-01-31,2026-02-03,C00057,P0198,D076,Central,Partner,2,235.24,0.10
SL-01-00314,SO-01-00157,2026-01-18,2026-01-19,C00700,P0191,D005,South,Partner,3,156.49,0.10
SL-01-00315,SO-01-00158,2026-01-11,2026-01-14,C00138,P0186,D094,Central,Partner,4,100.24,0.15
SL-01-00316,SO-01-00158,2026-01-28,2026-02-04,C00382,P0112,D076,East,Store,2,268.24,0
SL-01-00317,SO-01-00159,2026-01-19,2026-01-25,C00567,P0074,D048,West,Partner,2,174.24,0.10
SL-01-00318,SO-01-00159,2026-01-30,2026-02-05,C01031,P0187,D090,West,Online,4,111.49,0.15
SL-01-00319,SO-01-00160,2026-01-06,2026-01-08,C00736,P0314,D083,South,Partner,5,206.24,0.15
SL-01-00320,SO-01-00160,2026-01-21,2026-01-24,C00071,P0323,D030,South,Store,2,307.49,0.15
SL-01-00321,SO-01-00161,2026-01-06,2026-01-14,C00738,P0307,D004,Central,Online,2,127.49,0.15
SL-01-00322,SO-01-00161,2026-01-13,2026-01-17,C00282,P0329,D028,Central,Store,3,374.99,0.15
SL-01-00323,SO-01-00162,2026-01-12,2026-01-17,C00827,P0077,D073,Central,Store,5,207.99,0.10
SL-01-00324,SO-01-00162,2026-01-06,2026-01-12,C00494,P0060,D074,Central,Store,2,350.24,0
SL-01-00325,SO-01-00163,2026-01-20,2026-01-21,C00834,P0276,D101,South,Store,4,112.24,0.10
SL-01-00326,SO-01-00163,2026-01-04,2026-01-11,C00951,P0163,D063,West,Online,4,174.99,0.05
SL-01-00327,SO-01-00164,2026-01-19,2026-01-26,C00604,P0349,D108,North,Online,3,266.49,0.10
SL-01-00328,SO-01-00164,2026-01-23,2026-01-31,C00550,P0266,D008,North,Store,3,333.24,0
SL-01-00329,SO-01-00165,2026-01-10,2026-01-11,C00303,P0343,D017,East,Partner,3,198.99,0.15
SL-01-00330,SO-01-00165,2026-01-06,2026-01-10,C00533,P0034,D014,North,Partner,5,57.74,0
SL-01-00331,SO-01-00166,2026-01-22,,C01062,P0119,D099,West,Partner,5,346.99,0.05
SL-01-00332,SO-01-00166,2026-01-23,2026-01-31,C00854,P0185,D023,South,Online,2,88.99,0.15
SL-01-00333,SO-01-00167,2026-01-02,2026-01-09,C00614,P0019,D083,North,Store,4,222.49,0
SL-01-00334,SO-01-00167,2026-01-17,2026-01-21,C00724,P0244,D071,South,Store,4,85.74,0.10
SL-01-00335,SO-01-00168,2026-01-02,2026-01-03,C00596,P0100,D020,West,Partner,5,133.24,0.15
SL-01-00336,SO-01-00168,2026-01-05,2026-01-10,C00481,P0275,D106,Central,Online,4,100.99,0.15
SL-01-00337,SO-01-00169,2026-01-19,2026-01-24,C00466,P0016,D042,West,Partner,2,188.74,0
SL-01-00338,SO-01-00169,2026-01-08,2026-01-09,C00307,P0188,D103,North,Store,4,122.74,0.15
SL-01-00339,SO-01-00170,2026-01-29,2026-02-06,C00123,P0253,D028,Central,Store,2,186.99,0.10
SL-01-00340,SO-01-00170,2026-01-18,2026-01-26,C00205,P0098,D091,Central,Online,3,110.74,0.05
SL-01-00341,SO-01-00171,2026-01-07,2026-01-11,C00794,P0206,D021,South,Online,3,325.24,0.05
SL-01-00342,SO-01-00171,2026-01-29,2026-01-31,C01352,P0351,D031,West,Store,2,288.99,0
SL-01-00343,SO-01-00172,2026-01-10,2026-01-16,C00822,P0231,D055,Central,Online,5,272.99,0.10
SL-01-00344,SO-01-00172,2026-01-22,2026-01-30,C00827,P0230,D097,North,Online,5,261.74,0.05
SL-01-00345,SO-01-00173,2026-01-22,2026-01-30,C00130,P0245,D051,South,Online,3,96.99,0.10
SL-01-00346,SO-01-00173,2026-01-06,2026-01-10,C01080,P0191,D005,North,Partner,4,156.49,0.15
SL-01-00347,SO-01-00174,2026-01-05,2026-01-08,C00562,P0240,D088,East,Online,4,374.24,0.10
SL-01-00348,SO-01-00174,2026-01-29,2026-02-02,C01005,P0276,D107,North,Online,1,112.24,0.05
SL-01-00349,SO-01-00175,2026-01-27,2026-02-02,C00874,P0324,D050,West,Online,1,318.74,0.10
SL-01-00350,SO-01-00175,2026-01-08,2026-01-09,C00349,P0222,D065,Central,Online,1,171.74,0.15
SL-01-00351,SO-01-00176,2026-01-10,2026-01-11,C00829,P0317,D040,South,Online,5,239.99,0
SL-01-00352,SO-01-00176,2026-01-01,2026-01-08,C00709,P0168,D073,North,Partner,2,231.24,0
SL-01-00353,SO-01-00177,2026-01-07,,C00043,P0351,D083,South,Online,5,288.99,0
SL-01-00354,SO-01-00177,2026-01-23,2026-01-26,C00260,P0005,D023,Central,Online,1,64.99,0
SL-01-00355,SO-01-00178,2026-01-26,2026-01-31,C00830,P0051,D048,West,Partner,4,248.99,0
SL-01-00356,SO-01-00178,2026-01-05,2026-01-09,C00045,P0233,D102,West,Online,4,295.49,0.10
SL-01-00357,SO-01-00179,2026-01-16,2026-01-19,C00450,P0052,D062,East,Partner,5,260.24,0
SL-01-00358,SO-01-00179,2026-01-21,2026-01-23,C00051,P0289,D087,South,Online,3,258.49,0.05
SL-01-00359,SO-01-00180,2026-01-11,2026-01-12,C00858,P0208,D044,South,Online,2,347.74,0
SL-01-00360,SO-01-00180,2026-01-18,2026-01-19,C00138,P0027,D033,South,Partner,2,312.49,0.15
SL-01-00361,SO-01-00181,2026-01-26,2026-02-02,C00449,P0329,D082,East,Store,3,374.99,0
SL-01-00362,SO-01-00181,2026-01-20,2026-01-26,C00661,P0163,D061,North,Store,1,174.99,0
SL-01-00363,SO-01-00182,2026-01-23,2026-01-29,C00076,P0301,D058,East,Partner,4,59.99,0.15
SL-01-00364,SO-01-00182,2026-01-27,2026-01-28,C00483,P0116,D098,West,Partner,4,313.24,0.05
SL-01-00365,SO-01-00183,2026-01-15,2026-01-21,C00095,P0229,D072,South,Online,3,250.49,0.05
SL-01-00366,SO-01-00183,2026-01-09,2026-01-10,C00147,P0232,D110,South,Store,5,284.24,0
SL-01-00367,SO-01-00184,2026-01-25,2026-01-31,C00941,P0328,D042,East,Online,3,363.74,0.10
SL-01-00368,SO-01-00184,2026-01-28,2026-02-03,C00617,P0135,D076,West,Store,1,193.49,0.15
SL-01-00369,SO-01-00185,2026-01-26,2026-01-28,C00385,P0126,D047,North,Partner,2,92.24,0.15
SL-01-00370,SO-01-00185,2026-01-06,2026-01-10,C01027,P0042,D036,North,Store,3,147.74,0.10
SL-01-00371,SO-01-00186,2026-01-20,2026-01-23,C00366,P0190,D030,Central,Partner,3,145.24,0.05
SL-01-00372,SO-01-00186,2026-01-15,2026-01-17,C00549,P0059,D095,North,Online,4,338.99,0.05
SL-01-00373,SO-01-00187,2026-01-21,2026-01-29,C01363,P0163,D063,Central,Partner,5,174.99,0.05
SL-01-00374,SO-01-00187,2026-01-31,2026-02-01,C00875,P0220,D024,East,Online,3,149.24,0.15
SL-01-00375,SO-01-00188,2026-01-04,,C00041,P0315,D060,East,Store,5,217.49,0.05
SL-01-00376,SO-01-00188,2026-01-24,2026-01-28,C00061,P0189,D060,West,Partner,2,133.99,0
SL-01-00377,SO-01-00189,2026-01-22,2026-01-28,C00112,P0117,D016,West,Partner,5,324.49,0.15
SL-01-00378,SO-01-00189,2026-01-30,2026-02-01,C00623,P0119,D005,West,Partner,3,346.99,0.05
SL-01-00379,SO-01-00190,2026-01-10,2026-01-17,C00663,P0168,D011,Central,Store,2,231.24,0.05
SL-01-00380,SO-01-00190,2026-01-06,2026-01-14,C00139,P0259,D076,Central,Partner,3,254.49,0.15
SL-01-00381,SO-01-00191,2026-01-04,2026-01-05,C00584,P0029,D086,South,Partner,4,334.99,0.05
SL-01-00382,SO-01-00191,2026-01-07,2026-01-13,C00924,P0007,D001,North,Partner,3,87.49,0.05
SL-01-00383,SO-01-00192,2026-01-14,2026-01-21,C00630,P0244,D110,East,Store,5,85.74,0.15
SL-01-00384,SO-01-00192,2026-01-12,2026-01-17,C00799,P0122,D035,Central,Store,2,47.24,0
SL-01-00385,SO-01-00193,2026-01-18,2026-01-19,C00199,P0292,D084,North,Partner,1,292.24,0.15
SL-01-00386,SO-01-00193,2026-01-23,2026-01-24,C00343,P0150,D006,South,Store,5,362.24,0.10
SL-01-00387,SO-01-00194,2026-01-09,2026-01-17,C00573,P0005,D026,Central,Partner,3,64.99,0.15
SL-01-00388,SO-01-00194,2026-01-14,2026-01-15,C00106,P0326,D088,West,Online,3,341.24,0
SL-01-00389,SO-01-00195,2026-01-15,2026-01-23,C00141,P0254,D039,West,Partner,1,198.24,0.05
SL-01-00390,SO-01-00195,2026-01-14,2026-01-20,C00292,P0124,D007,South,Online,1,69.74,0.05
SL-01-00391,SO-01-00196,2026-01-23,2026-01-27,C00079,P0211,D012,Central,Partner,3,47.99,0.05
SL-01-00392,SO-01-00196,2026-01-01,2026-01-02,C00083,P0271,D107,West,Online,5,55.99,0.15
SL-01-00393,SO-01-00197,2026-01-07,2026-01-11,C00626,P0015,D005,South,Store,5,177.49,0.05
SL-01-00394,SO-01-00197,2026-01-14,2026-01-15,C00207,P0030,D047,West,Partner,5,346.24,0.05
SL-01-00395,SO-01-00198,2026-01-23,2026-01-27,C00205,P0104,D010,Central,Partner,1,178.24,0.15
SL-01-00396,SO-01-00198,2026-01-05,2026-01-10,C00725,P0271,D065,West,Partner,4,55.99,0.05
SL-01-00397,SO-01-00199,2026-01-20,,C00696,P0326,D080,North,Online,4,341.24,0
SL-01-00398,SO-01-00199,2026-01-26,2026-02-01,C00905,P0196,D043,South,Store,4,212.74,0.05
SL-01-00399,SO-01-00200,2026-01-23,2026-01-29,C00788,P0281,D054,South,Store,4,168.49,0.15
SL-01-00400,SO-01-00200,2026-01-02,2026-01-08,C00547,P0040,D109,East,Partner,3,125.24,0
SL-01-00401,SO-01-00201,2026-01-12,2026-01-13,C00642,P0146,D101,East,Partner,5,317.24,0.05
SL-01-00402,SO-01-00201,2026-01-05,2026-01-10,C00663,P0223,D041,East,Store,5,182.99,0.05
SL-01-00403,SO-01-00202,2026-01-12,2026-01-15,C00340,P0146,D104,West,Online,3,317.24,0.05
SL-01-00404,SO-01-00202,2026-01-21,2026-01-25,C01354,P0358,D020,East,Store,5,367.74,0
SL-01-00405,SO-01-00203,2026-01-28,2026-02-01,C00957,P0060,D053,Central,Store,5,350.24,0.10
SL-01-00406,SO-01-00203,2026-01-03,2026-01-06,C00659,P0262,D097,Central,Store,5,288.24,0.05
SL-01-00407,SO-01-00204,2026-01-26,2026-02-02,C00116,P0136,D024,South,Partner,3,204.74,0.05
SL-01-00408,SO-01-00204,2026-01-14,2026-01-18,C00128,P0054,D088,North,Online,2,282.74,0.10
SL-01-00409,SO-01-00205,2026-01-13,2026-01-14,C00911,P0324,D112,North,Online,4,318.74,0.15
SL-01-00410,SO-01-00205,2026-01-09,2026-01-13,C00089,P0325,D087,Central,Partner,4,329.99,0
SL-01-00411,SO-01-00206,2026-01-17,2026-01-25,C00313,P0054,D003,West,Store,1,282.74,0.10
SL-01-00412,SO-01-00206,2026-01-01,2026-01-02,C00388,P0203,D022,Central,Store,3,291.49,0.05
SL-01-00413,SO-01-00207,2026-01-30,2026-02-01,C00924,P0002,D061,Central,Store,5,31.24,0.10
SL-01-00414,SO-01-00207,2026-01-25,2026-01-26,C00247,P0028,D063,East,Store,4,323.74,0.10
SL-01-00415,SO-01-00208,2026-01-29,2026-02-02,C00829,P0163,D097,Central,Store,4,174.99,0
SL-01-00416,SO-01-00208,2026-01-20,2026-01-23,C00313,P0031,D044,West,Partner,1,23.99,0.10
SL-01-00417,SO-01-00209,2026-01-08,2026-01-10,C00961,P0221,D060,South,Store,3,160.49,0.05
SL-01-00418,SO-01-00209,2026-01-02,2026-01-09,C00030,P0096,D061,Central,Online,4,88.24,0.10
SL-01-00419,SO-01-00210,2026-01-04,,C00567,P0081,D107,Central,Store,2,252.99,0.15
SL-01-00420,SO-01-00210,2026-01-04,2026-01-12,C00648,P0214,D052,Central,Partner,1,81.74,0.10
SL-01-00421,SO-01-00211,2026-01-15,2026-01-18,C00048,P0244,D030,South,Store,5,85.74,0
SL-01-00422,SO-01-00211,2026-01-18,2026-01-22,C00636,P0016,D052,Central,Online,3,188.74,0
SL-01-00423,SO-01-00212,2026-01-01,2026-01-07,C00848,P0186,D052,Central,Online,4,100.24,0.10
SL-01-00424,SO-01-00212,2026-01-13,2026-01-20,C00460,P0206,D057,Central,Online,3,325.24,0.15
SL-01-00425,SO-01-00213,2026-01-24,2026-01-31,C00661,P0271,D110,South,Store,3,55.99,0.05
SL-01-00426,SO-01-00213,2026-01-01,2026-01-04,C00959,P0054,D085,Central,Store,1,282.74,0.10
SL-01-00427,SO-01-00214,2026-01-15,2026-01-18,C00702,P0011,D045,North,Online,4,132.49,0.05
SL-01-00428,SO-01-00214,2026-01-13,2026-01-19,C01018,P0115,D102,South,Online,2,301.99,0
SL-01-00429,SO-01-00215,2026-01-29,2026-02-06,C00127,P0015,D073,West,Online,2,177.49,0.05
SL-01-00430,SO-01-00215,2026-01-22,2026-01-23,C00272,P0083,D027,East,Online,1,275.49,0.05
SL-01-00431,SO-01-00216,2026-01-23,2026-01-26,C00876,P0157,D041,West,Online,4,107.49,0.10
SL-01-00432,SO-01-00216,2026-01-17,2026-01-20,C00474,P0268,D110,South,Online,4,355.74,0.05
SL-01-00433,SO-01-00217,2026-01-28,2026-02-05,C00536,P0255,D050,East,Partner,2,209.49,0.15
SL-01-00434,SO-01-00217,2026-01-30,2026-02-06,C00859,P0123,D002,Central,Partner,2,58.49,0.10
SL-01-00435,SO-01-00218,2026-01-12,2026-01-15,C01365,P0099,D088,East,Partner,2,121.99,0
SL-01-00436,SO-01-00218,2026-01-13,2026-01-14,C00558,P0001,D002,South,Partner,1,19.99,0.05
SL-01-00437,SO-01-00219,2026-01-18,2026-01-24,C00583,P0166,D087,North,Store,1,208.74,0.05
SL-01-00438,SO-01-00219,2026-01-15,2026-01-17,C00151,P0316,D021,North,Online,1,228.74,0.15
SL-01-00439,SO-01-00220,2026-01-11,2026-01-16,C01065,P0027,D036,South,Partner,4,312.49,0
SL-01-00440,SO-01-00220,2026-01-09,2026-01-14,C00230,P0133,D032,North,Online,1,170.99,0.10
SL-01-00441,SO-01-00221,2026-01-20,,C00839,P0222,D092,Central,Online,5,171.74,0.15
SL-01-00442,SO-01-00221,2026-01-27,2026-02-02,C00083,P0161,D005,North,Online,5,152.49,0.05
SL-01-00443,SO-01-00222,2026-01-13,2026-01-15,C00430,P0152,D079,South,Partner,5,51.24,0
SL-01-00444,SO-01-00222,2026-01-13,2026-01-18,C00770,P0105,D084,Central,Partner,2,189.49,0.05
SL-01-00445,SO-01-00223,2026-01-05,2026-01-13,C00661,P0280,D095,West,Store,3,157.24,0
SL-01-00446,SO-01-00223,2026-01-14,2026-01-17,C00837,P0112,D033,East,Online,1,268.24,0.10
SL-01-00447,SO-01-00224,2026-01-14,2026-01-21,C00451,P0214,D070,North,Online,1,81.74,0.15
SL-01-00448,SO-01-00224,2026-01-22,2026-01-25,C00602,P0284,D021,West,Partner,5,202.24,0.05
SL-01-00449,SO-01-00225,2026-01-17,2026-01-24,C00542,P0135,D049,West,Partner,5,193.49,0.05
SL-01-00450,SO-01-00225,2026-01-02,2026-01-10,C01094,P0216,D042,West,Online,4,104.24,0.15
SL-01-00451,SO-01-00226,2026-01-01,2026-01-08,C00237,P0258,D105,South,Store,3,243.24,0.15
SL-01-00452,SO-01-00226,2026-01-11,2026-01-16,C00083,P0128,D082,West,Online,2,114.74,0
SL-01-00453,SO-01-00227,2026-01-05,2026-01-13,C00110,P0108,D019,South,Store,1,223.24,0.10
SL-01-00454,SO-01-00227,2026-01-20,2026-01-23,C00274,P0184,D093,West,Partner,3,77.74,0.15
SL-01-00455,SO-01-00228,2026-01-13,2026-01-15,C00555,P0056,D025,East,Online,4,305.24,0.05
SL-01-00456,SO-01-00228,2026-01-03,2026-01-06,C01022,P0341,D054,West,Store,5,176.49,0.05
SL-01-00457,SO-01-00229,2026-01-16,2026-01-19,C00516,P0295,D012,South,Store,1,325.99,0.15
SL-01-00458,SO-01-00229,2026-01-22,2026-01-24,C01043,P0001,D059,West,Partner,5,19.99,0.05
SL-01-00459,SO-01-00230,2026-01-15,2026-01-18,C00674,P0147,D100,Central,Partner,3,328.49,0
SL-01-00460,SO-01-00230,2026-01-05,2026-01-09,C00783,P0009,D009,North,Store,1,109.99,0.10
SL-01-00461,SO-01-00231,2026-01-04,2026-01-09,C00605,P0054,D027,South,Online,1,282.74,0.10
SL-01-00462,SO-01-00231,2026-01-24,2026-01-30,C00821,P0013,D050,South,Partner,2,154.99,0.10
SL-01-00463,SO-01-00232,2026-01-30,,C01057,P0194,D057,East,Store,5,190.24,0
SL-01-00464,SO-01-00232,2026-01-27,2026-02-01,C00803,P0265,D094,South,Online,4,321.99,0.10
SL-01-00465,SO-01-00233,2026-01-22,2026-01-26,C01080,P0305,D065,North,Store,4,104.99,0.05
SL-01-00466,SO-01-00233,2026-01-01,2026-01-05,C01356,P0341,D002,Central,Store,4,176.49,0.15
SL-01-00467,SO-01-00234,2026-01-18,2026-01-19,C00282,P0082,D042,South,Store,3,264.24,0.15
SL-01-00468,SO-01-00234,2026-01-03,2026-01-10,C00787,P0116,D083,South,Online,3,313.24,0.05
SL-01-00469,SO-01-00235,2026-01-12,2026-01-14,C00324,P0270,D018,North,Store,3,378.24,0.10
SL-01-00470,SO-01-00235,2026-01-02,2026-01-09,C00724,P0087,D022,North,Partner,2,320.49,0.15
SL-01-00471,SO-01-00236,2026-01-31,2026-02-06,C00068,P0310,D017,West,Online,5,161.24,0
SL-01-00472,SO-01-00236,2026-01-19,2026-01-23,C00386,P0054,D027,North,Partner,5,282.74,0.05
SL-01-00473,SO-01-00237,2026-01-18,2026-01-24,C00855,P0209,D091,East,Partner,2,358.99,0.10
SL-01-00474,SO-01-00237,2026-01-13,2026-01-18,C00014,P0143,D107,Central,Store,5,283.49,0.10
SL-01-00475,SO-01-00238,2026-01-22,2026-01-29,C00388,P0351,D050,West,Online,3,288.99,0.10
SL-01-00476,SO-01-00238,2026-01-18,2026-01-19,C00330,P0016,D084,North,Store,3,188.74,0.05
SL-01-00477,SO-01-00239,2026-01-23,2026-01-26,C00226,P0024,D041,North,Store,2,278.74,0
SL-01-00478,SO-01-00239,2026-01-11,2026-01-15,C00734,P0162,D017,Central,Online,3,163.74,0.05
SL-01-00479,SO-01-00240,2026-01-14,2026-01-19,C01070,P0029,D073,Central,Online,3,334.99,0.15
SL-01-00480,SO-01-00240,2026-01-03,2026-01-06,C00924,P0114,D050,South,Online,1,290.74,0.15
SL-01-00481,SO-01-00241,2026-01-06,2026-01-09,C00783,P0042,D030,West,Store,5,147.74,0
SL-01-00482,SO-01-00241,2026-01-19,2026-01-23,C00957,P0076,D007,West,Store,4,196.74,0.15
SL-01-00483,SO-01-00242,2026-01-09,2026-01-12,C00753,P0021,D022,East,Store,5,244.99,0.05
SL-01-00484,SO-01-00242,2026-01-22,2026-01-23,C00176,P0351,D007,East,Store,5,288.99,0.10
SL-01-00485,SO-01-00243,2026-01-17,,C00655,P0095,D059,East,Online,4,76.99,0.10
SL-01-00486,SO-01-00243,2026-01-10,2026-01-13,C00671,P0255,D084,East,Store,3,209.49,0.05
SL-01-00487,SO-01-00244,2026-01-26,2026-01-30,C01019,P0262,D109,South,Online,3,288.24,0.15
SL-01-00488,SO-01-00244,2026-01-19,2026-01-27,C01086,P0094,D024,Central,Store,5,65.74,0.10
SL-01-00489,SO-01-00245,2026-01-23,2026-01-24,C00467,P0133,D112,Central,Store,1,170.99,0.10
SL-01-00490,SO-01-00245,2026-01-21,2026-01-27,C00118,P0037,D112,South,Online,3,91.49,0
SL-01-00491,SO-01-00246,2026-01-13,2026-01-20,C00340,P0326,D052,South,Partner,2,341.24,0.05
SL-01-00492,SO-01-00246,2026-01-24,2026-01-29,C00628,P0126,D026,West,Partner,4,92.24,0.15
SL-01-00493,SO-01-00247,2026-01-12,2026-01-14,C00682,P0082,D033,East,Store,5,264.24,0.05
SL-01-00494,SO-01-00247,2026-01-27,2026-01-30,C00699,P0023,D040,Central,Partner,1,267.49,0.05
SL-01-00495,SO-01-00248,2026-01-26,2026-01-27,C00036,P0289,D091,Central,Partner,5,258.49,0
SL-01-00496,SO-01-00248,2026-01-13,2026-01-20,C01000,P0273,D002,South,Online,3,78.49,0.05
SL-01-00497,SO-01-00249,2026-01-25,2026-01-31,C01367,P0093,D043,West,Partner,3,54.49,0
