OrderLineID,OrderID,OrderDateText,ShippedDateText,CustomerID,ProductID,DepartmentID,Region,SalesChannel,Quantity,UnitPriceGBP,DiscountPct
SL-04-00249,SO-04-00125,2026-04-21,2026-04-28,C01359,P0122,D092,South,Store,2,47.24,0.10
SL-04-00250,SO-04-00125,2026-04-13,2026-04-18,C00423,P0204,D055,North,Online,4,302.74,0.05
SL-04-00251,SO-04-00126,2026-04-29,2026-05-06,C00519,P0072,D026,West,Store,1,151.74,0.10
SL-04-00252,SO-04-00126,2026-04-03,2026-04-05,C00306,P0110,D105,North,Store,5,245.74,0
SL-04-00253,SO-04-00127,2026-04-15,2026-04-18,C00171,P0181,D093,South,Store,2,43.99,0.15
SL-04-00254,SO-04-00127,2026-04-25,2026-04-26,C01059,P0346,D010,East,Partner,1,232.74,0.05
SL-04-00255,SO-04-00128,2026-04-30,2026-05-02,C00673,P0204,D085,North,Online,3,302.74,0.10
SL-04-00256,SO-04-00128,2026-04-11,2026-04-18,C00211,P0253,D108,East,Partner,2,186.99,0.15
SL-04-00257,SO-04-00129,2026-04-21,2026-04-23,C00981,P0177,D009,Central,Partner,3,332.49,0.15
SL-04-00258,SO-04-00129,2026-04-22,2026-04-24,C00380,P0001,D078,Central,Partner,3,19.99,0.15
SL-04-00259,SO-04-00130,2026-04-04,2026-04-08,C00586,P0247,D093,Central,Online,1,119.49,0
SL-04-00260,SO-04-00130,2026-04-09,2026-04-17,C00217,P0069,D102,North,Partner,2,117.99,0.05
SL-04-00261,SO-04-00131,2026-04-12,2026-04-18,C00822,P0157,D019,North,Online,3,107.49,0.10
SL-04-00262,SO-04-00131,2026-04-12,2026-04-13,C00772,P0245,D041,South,Online,5,96.99,0.05
SL-04-00263,SO-04-00132,2026-04-13,2026-04-21,C00632,P0102,D074,West,Partner,2,155.74,0.05
SL-04-00264,SO-04-00132,2026-04-07,2026-04-14,C00887,P0207,D055,North,Partner,1,336.49,0
SL-04-00265,SO-04-00133,2026-04-20,,C00148,P0085,D036,North,Online,1,297.99,0.15
SL-04-00266,SO-04-00133,2026-04-16,2026-04-18,C00708,P0069,D080,East,Partner,3,117.99,0.10
SL-04-00267,SO-04-00134,2026-04-26,2026-04-30,C01044,P0046,D093,West,Store,2,192.74,0.05
SL-04-00268,SO-04-00134,2026-04-13,2026-04-21,C00557,P0224,D097,South,Partner,5,194.24,0
SL-04-00269,SO-04-00135,2026-04-11,2026-04-14,C00828,P0272,D082,North,Online,2,67.24,0.10
SL-04-00270,SO-04-00135,2026-04-13,2026-04-17,C00312,P0113,D099,North,Store,3,279.49,0.10
SL-04-00271,SO-04-00136,2026-04-28,2026-05-05,C00171,P0098,D081,North,Partner,2,110.74,0.10
SL-04-00272,SO-04-00136,2026-04-11,2026-04-13,C00547,P0036,D092,East,Online,3,80.24,0
SL-04-00273,SO-04-00137,2026-04-10,2026-04-13,C00519,P0243,D095,North,Online,2,74.49,0
SL-04-00274,SO-04-00137,2026-04-29,2026-04-30,C00354,P0348,D040,West,Online,4,255.24,0.05
SL-04-00275,SO-04-00138,2026-04-24,2026-04-28,C01072,P0121,D094,Central,Partner,2,35.99,0.15
SL-04-00276,SO-04-00138,2026-04-20,2026-04-28,C01071,P0252,D021,West,Store,3,175.74,0.05
SL-04-00277,SO-04-00139,2026-04-25,2026-04-29,C00825,P0069,D009,Central,Store,3,117.99,0.10
SL-04-00278,SO-04-00139,2026-04-23,2026-04-25,C00730,P0221,D063,Central,Partner,2,160.49,0.05
SL-04-00279,SO-04-00140,2026-04-27,2026-04-29,C00223,P0338,D086,East,Partner,5,142.74,0.05
SL-04-00280,SO-04-00140,2026-04-17,2026-04-21,C01370,P0184,D022,North,Store,4,77.74,0.05
SL-04-00281,SO-04-00141,2026-04-16,2026-04-18,C00655,P0110,D024,East,Store,3,245.74,0.15
SL-04-00282,SO-04-00141,2026-04-16,2026-04-18,C00201,P0040,D028,West,Online,1,125.24,0.15
SL-04-00283,SO-04-00142,2026-04-14,2026-04-17,C00587,P0151,D004,East,Partner,3,39.99,0.05
SL-04-00284,SO-04-00142,2026-04-05,2026-04-13,C00555,P0143,D081,South,Partner,4,283.49,0.05
SL-04-00285,SO-04-00143,2026-04-12,2026-04-13,C00083,P0328,D101,East,Store,4,363.74,0.15
SL-04-00286,SO-04-00143,2026-04-05,2026-04-11,C00803,P0083,D003,North,Online,1,275.49,0.15
SL-04-00287,SO-04-00144,2026-04-25,,C00555,P0300,D026,West,Partner,4,382.24,0.15
SL-04-00288,SO-04-00144,2026-04-23,2026-04-28,C01046,P0296,D008,East,Partner,4,337.24,0.10
SL-04-00289,SO-04-00145,2026-04-07,2026-04-11,C00772,P0286,D087,West,Partner,5,224.74,0.15
SL-04-00290,SO-04-00145,2026-04-22,2026-04-29,C01022,P0254,D026,West,Store,3,198.24,0
SL-04-00291,SO-04-00146,2026-04-25,2026-05-01,C00645,P0139,D017,South,Store,2,238.49,0.15
SL-04-00292,SO-04-00146,2026-04-19,2026-04-24,C00398,P0277,D112,West,Store,5,123.49,0.15
SL-04-00293,SO-04-00147,2026-04-11,2026-04-16,C00502,P0329,D018,Central,Store,4,374.99,0.10
SL-04-00294,SO-04-00147,2026-04-13,2026-04-19,C00264,P0334,D005,East,Partner,2,97.74,0.05
SL-04-00295,SO-04-00148,2026-04-04,2026-04-05,C00840,P0225,D039,Central,Store,4,205.49,0.05
SL-04-00296,SO-04-00148,2026-04-22,2026-04-30,C00430,P0111,D060,East,Online,4,256.99,0.05
SL-04-00297,SO-04-00149,2026-04-07,2026-04-14,C00048,P0122,D068,North,Online,2,47.24,0.15
SL-04-00298,SO-04-00149,2026-04-11,2026-04-17,C00123,P0154,D028,North,Store,5,73.74,0.05
SL-04-00299,SO-04-00150,2026-04-10,2026-04-12,C00460,P0110,D069,North,Store,5,245.74,0
SL-04-00300,SO-04-00150,2026-04-21,2026-04-29,C01079,P0087,D070,East,Online,4,320.49,0.05
SL-04-00301,SO-04-00151,2026-04-24,2026-04-27,C00794,P0097,D065,South,Store,3,99.49,0.10
SL-04-00302,SO-04-00151,2026-04-10,2026-04-18,C00624,P0150,D010,South,Store,2,362.24,0
SL-04-00303,SO-04-00152,2026-04-04,2026-04-08,C01055,P0164,D052,East,Partner,3,186.24,0.15
SL-04-00304,SO-04-00152,2026-04-28,2026-05-05,C00708,P0218,D060,South,Store,1,126.74,0.10
SL-04-00305,SO-04-00153,2026-04-01,2026-04-09,C00602,P0099,D067,Central,Partner,1,121.99,0
SL-04-00306,SO-04-00153,2026-04-21,2026-04-24,C00166,P0025,D080,South,Store,4,289.99,0.15
SL-04-00307,SO-04-00154,2026-04-19,2026-04-23,C00880,P0054,D084,West,Store,2,282.74,0.15
SL-04-00308,SO-04-00154,2026-04-06,2026-04-08,C00855,P0162,D066,North,Store,5,163.74,0
SL-04-00309,SO-04-00155,2026-04-13,,C00542,P0081,D074,Central,Online,1,252.99,0.15
SL-04-00310,SO-04-00155,2026-04-08,2026-04-15,C00383,P0163,D026,North,Online,2,174.99,0.05
SL-04-00311,SO-04-00156,2026-04-08,2026-04-13,C01361,P0284,D096,South,Store,1,202.24,0.05
SL-04-00312,SO-04-00156,2026-04-23,2026-04-28,C00782,P0312,D048,East,Store,2,183.74,0.05
SL-04-00313,SO-04-00157,2026-04-16,2026-04-22,C00467,P0107,D072,West,Partner,2,211.99,0
SL-04-00314,SO-04-00157,2026-04-03,2026-04-09,C00857,P0021,D057,West,Store,2,244.99,0
SL-04-00315,SO-04-00158,2026-04-06,2026-04-12,C00436,P0192,D075,South,Store,2,167.74,0.10
SL-04-00316,SO-04-00158,2026-04-19,2026-04-20,C00226,P0259,D091,South,Partner,3,254.49,0
SL-04-00317,SO-04-00159,2026-04-20,2026-04-25,C00794,P0331,D032,North,Partner,4,63.99,0.05
SL-04-00318,SO-04-00159,2026-04-16,2026-04-24,C00397,P0317,D077,Central,Partner,2,239.99,0
SL-04-00319,SO-04-00160,2026-04-21,2026-04-22,C00962,P0193,D057,Central,Online,1,178.99,0.10
SL-04-00320,SO-04-00160,2026-04-24,2026-04-29,C00331,P0273,D090,South,Online,2,78.49,0.05
SL-04-00321,SO-04-00161,2026-04-02,2026-04-06,C00503,P0137,D014,South,Store,5,215.99,0.15
SL-04-00322,SO-04-00161,2026-04-01,2026-04-06,C00442,P0135,D021,Central,Online,5,193.49,0.05
SL-04-00323,SO-04-00162,2026-04-22,2026-04-30,C00162,P0226,D036,East,Online,5,216.74,0
SL-04-00324,SO-04-00162,2026-04-10,2026-04-16,C00134,P0138,D042,West,Partner,3,227.24,0.10
SL-04-00325,SO-04-00163,2026-04-01,2026-04-03,C00667,P0109,D104,West,Partner,1,234.49,0
SL-04-00326,SO-04-00163,2026-04-28,2026-05-06,C00224,P0315,D022,Central,Partner,4,217.49,0.15
SL-04-00327,SO-04-00164,2026-04-18,2026-04-24,C00619,P0058,D101,North,Partner,3,327.74,0.10
SL-04-00328,SO-04-00164,2026-04-16,2026-04-20,C00222,P0283,D097,West,Partner,4,190.99,0.15
SL-04-00329,SO-04-00165,2026-04-21,2026-04-28,C00224,P0334,D011,East,Online,2,97.74,0.10
SL-04-00330,SO-04-00165,2026-04-25,2026-04-28,C01002,P0064,D070,South,Online,5,61.74,0
SL-04-00331,SO-04-00166,2026-04-20,,C00978,P0335,D085,Central,Store,1,108.99,0
SL-04-00332,SO-04-00166,2026-04-21,2026-04-26,C00817,P0332,D018,North,Partner,2,75.24,0
SL-04-00333,SO-04-00167,2026-04-03,2026-04-06,C00280,P0222,D009,East,Store,5,171.74,0.10
SL-04-00334,SO-04-00167,2026-04-03,2026-04-06,C00457,P0159,D050,Central,Store,3,129.99,0.10
SL-04-00335,SO-04-00168,2026-04-10,2026-04-14,C01034,P0253,D050,North,Online,5,186.99,0.05
SL-04-00336,SO-04-00168,2026-04-04,2026-04-09,C00226,P0169,D095,South,Store,5,242.49,0
SL-04-00337,SO-04-00169,2026-04-08,2026-04-11,C01002,P0116,D018,Central,Partner,3,313.24,0
SL-04-00338,SO-04-00169,2026-04-30,2026-05-01,C00362,P0294,D082,Central,Store,4,314.74,0
SL-04-00339,SO-04-00170,2026-04-18,2026-04-25,C00457,P0355,D040,North,Online,1,333.99,0.10
SL-04-00340,SO-04-00170,2026-04-21,2026-04-24,C01020,P0335,D049,North,Store,4,108.99,0.05
SL-04-00341,SO-04-00171,2026-04-07,2026-04-10,C00681,P0069,D088,West,Partner,1,117.99,0.05
SL-04-00342,SO-04-00171,2026-04-16,2026-04-22,C01352,P0191,D005,North,Online,5,156.49,0.05
SL-04-00343,SO-04-00172,2026-04-26,2026-05-01,C01039,P0140,D010,North,Store,4,249.74,0
SL-04-00344,SO-04-00172,2026-04-09,2026-04-12,C00352,P0191,D053,North,Partner,5,156.49,0.15
SL-04-00345,SO-04-00173,2026-04-10,2026-04-15,C00878,P0321,D090,South,Store,2,284.99,0
SL-04-00346,SO-04-00173,2026-04-21,2026-04-27,C00492,P0297,D075,Central,Store,3,348.49,0.10
SL-04-00347,SO-04-00174,2026-04-07,2026-04-12,C00964,P0124,D034,South,Store,4,69.74,0.10
SL-04-00348,SO-04-00174,2026-04-10,2026-04-15,C00201,P0008,D060,South,Online,5,98.74,0.05
SL-04-00349,SO-04-00175,2026-04-04,2026-04-10,C00755,P0102,D035,Central,Store,3,155.74,0.05
SL-04-00350,SO-04-00175,2026-04-04,2026-04-09,C00439,P0032,D074,West,Store,3,35.24,0.05
SL-04-00351,SO-04-00176,2026-04-10,2026-04-12,C00469,P0353,D068,North,Partner,1,311.49,0.10
SL-04-00352,SO-04-00176,2026-04-05,2026-04-06,C00696,P0089,D043,North,Store,2,342.99,0.05
SL-04-00353,SO-04-00177,2026-04-15,,C00735,P0145,D101,West,Online,1,305.99,0.10
SL-04-00354,SO-04-00177,2026-04-26,2026-05-01,C00507,P0270,D039,South,Partner,3,378.24,0.05
SL-04-00355,SO-04-00178,2026-04-26,2026-04-30,C00545,P0209,D033,East,Online,5,358.99,0.15
SL-04-00356,SO-04-00178,2026-04-27,2026-05-05,C00290,P0308,D075,East,Partner,5,138.74,0.10
SL-04-00357,SO-04-00179,2026-04-23,2026-04-27,C00725,P0327,D064,West,Online,4,352.49,0
SL-04-00358,SO-04-00179,2026-04-19,2026-04-20,C00707,P0281,D090,South,Partner,3,168.49,0.05
SL-04-00359,SO-04-00180,2026-04-06,2026-04-11,C00180,P0256,D107,North,Store,1,220.74,0.05
SL-04-00360,SO-04-00180,2026-04-14,2026-04-18,C00049,P0254,D031,North,Online,4,198.24,0.05
SL-04-00361,SO-04-00181,2026-04-14,2026-04-21,C00299,P0228,D065,North,Partner,2,239.24,0.10
SL-04-00362,SO-04-00181,2026-04-18,2026-04-25,C00094,P0322,D039,South,Store,5,296.24,0.15
SL-04-00363,SO-04-00182,2026-04-08,2026-04-13,C00189,P0158,D041,West,Partner,1,118.74,0.15
SL-04-00364,SO-04-00182,2026-04-06,2026-04-12,C00361,P0275,D029,South,Store,3,100.99,0.10
SL-04-00365,SO-04-00183,2026-04-27,2026-05-05,C00007,P0086,D022,West,Store,2,309.24,0
SL-04-00366,SO-04-00183,2026-04-16,2026-04-21,C00626,P0357,D030,West,Partner,4,356.49,0
SL-04-00367,SO-04-00184,2026-04-11,2026-04-16,C00915,P0148,D010,West,Partner,4,339.74,0.15
SL-04-00368,SO-04-00184,2026-04-19,2026-04-23,C00316,P0282,D086,West,Store,4,179.74,0.10
SL-04-00369,SO-04-00185,2026-04-27,2026-05-03,C00563,P0313,D046,West,Partner,2,194.99,0
SL-04-00370,SO-04-00185,2026-04-03,2026-04-11,C00469,P0107,D075,South,Store,5,211.99,0.15
SL-04-00371,SO-04-00186,2026-04-07,2026-04-09,C00675,P0285,D060,North,Partner,5,213.49,0
SL-04-00372,SO-04-00186,2026-04-20,2026-04-21,C00072,P0360,D054,North,Partner,2,390.24,0.10
SL-04-00373,SO-04-00187,2026-04-18,2026-04-26,C01363,P0207,D102,Central,Store,2,336.49,0
SL-04-00374,SO-04-00187,2026-04-14,2026-04-17,C00912,P0337,D091,South,Partner,3,131.49,0.10
SL-04-00375,SO-04-00188,2026-04-20,,C00057,P0198,D048,West,Store,1,235.24,0.10
SL-04-00376,SO-04-00188,2026-04-09,2026-04-15,C00317,P0017,D111,North,Online,2,199.99,0.05
SL-04-00377,SO-04-00189,2026-04-12,2026-04-19,C00825,P0027,D044,North,Partner,1,312.49,0.05
SL-04-00378,SO-04-00189,2026-04-03,2026-04-04,C00524,P0150,D037,Central,Store,5,362.24,0.15
SL-04-00379,SO-04-00190,2026-04-10,2026-04-16,C00571,P0102,D110,North,Online,1,155.74,0.05
SL-04-00380,SO-04-00190,2026-04-20,2026-04-26,C00933,P0239,D009,South,Partner,3,362.99,0
SL-04-00381,SO-04-00191,2026-04-05,2026-04-13,C00649,P0022,D093,Central,Partner,4,256.24,0
SL-04-00382,SO-04-00191,2026-04-24,2026-05-01,C00992,P0035,D074,East,Partner,3,68.99,0.05
SL-04-00383,SO-04-00192,2026-04-09,2026-04-10,C00863,P0230,D068,North,Store,2,261.74,0.05
SL-04-00384,SO-04-00192,2026-04-12,2026-04-17,C00363,P0068,D044,East,Store,2,106.74,0.10
SL-04-00385,SO-04-00193,2026-04-19,2026-04-25,C00866,P0357,D005,North,Online,5,356.49,0.05
SL-04-00386,SO-04-00193,2026-04-17,2026-04-19,C00747,P0307,D017,South,Store,3,127.49,0
SL-04-00387,SO-04-00194,2026-04-24,2026-04-27,C00903,P0061,D089,West,Partner,2,27.99,0.15
SL-04-00388,SO-04-00194,2026-04-28,2026-04-30,C00748,P0156,D018,North,Online,2,96.24,0.10
SL-04-00389,SO-04-00195,2026-04-24,2026-04-30,C01078,P0227,D102,East,Store,1,227.99,0.05
SL-04-00390,SO-04-00195,2026-04-28,2026-05-02,C00928,P0166,D036,West,Online,1,208.74,0.05
SL-04-00391,SO-04-00196,2026-04-09,2026-04-14,C00225,P0322,D058,West,Store,2,296.24,0.10
SL-04-00392,SO-04-00196,2026-04-25,2026-04-29,C01003,P0281,D097,North,Partner,2,168.49,0.05
SL-04-00393,SO-04-00197,2026-04-04,2026-04-07,C00125,P0317,D011,West,Partner,4,239.99,0
SL-04-00394,SO-04-00197,2026-04-22,2026-04-29,C00328,P0083,D097,North,Store,1,275.49,0.05
SL-04-00395,SO-04-00198,2026-04-11,2026-04-15,C00549,P0216,D108,South,Partner,4,104.24,0.05
SL-04-00396,SO-04-00198,2026-04-18,2026-04-21,C00888,P0237,D016,South,Partner,2,340.49,0.05
SL-04-00397,SO-04-00199,2026-04-23,,C00903,P0079,D003,South,Partner,5,230.49,0.05
SL-04-00398,SO-04-00199,2026-04-24,2026-04-28,C00985,P0084,D076,North,Online,3,286.74,0.15
SL-04-00399,SO-04-00200,2026-04-17,2026-04-23,C00014,P0027,D040,South,Online,3,312.49,0.15
SL-04-00400,SO-04-00200,2026-04-13,2026-04-14,C00474,P0351,D020,Central,Online,2,288.99,0.15
SL-04-00401,SO-04-00201,2026-04-15,2026-04-17,C00110,P0197,D008,South,Partner,4,223.99,0.15
SL-04-00402,SO-04-00201,2026-04-22,2026-04-25,C00273,P0057,D100,Central,Store,2,316.49,0.10
SL-04-00403,SO-04-00202,2026-04-14,2026-04-18,C00402,P0244,D078,West,Store,3,85.74,0.15
SL-04-00404,SO-04-00202,2026-04-11,2026-04-19,C01354,P0094,D074,West,Store,3,65.74,0.15
SL-04-00405,SO-04-00203,2026-04-29,2026-05-01,C00058,P0241,D014,Central,Store,5,51.99,0.10
SL-04-00406,SO-04-00203,2026-04-02,2026-04-09,C00008,P0129,D019,West,Online,3,125.99,0.05
SL-04-00407,SO-04-00204,2026-04-10,2026-04-16,C00769,P0071,D050,North,Online,2,140.49,0.05
SL-04-00408,SO-04-00204,2026-04-04,2026-04-11,C00714,P0119,D049,North,Partner,5,346.99,0.05
SL-04-00409,SO-04-00205,2026-04-30,2026-05-06,C00026,P0212,D094,South,Partner,2,59.24,0
SL-04-00410,SO-04-00205,2026-04-28,2026-05-05,C00143,P0191,D012,South,Online,5,156.49,0.05
SL-04-00411,SO-04-00206,2026-04-22,2026-04-25,C00885,P0157,D075,North,Partner,5,107.49,0.05
SL-04-00412,SO-04-00206,2026-04-28,2026-05-05,C00261,P0343,D086,Central,Partner,3,198.99,0.15
SL-04-00413,SO-04-00207,2026-04-05,2026-04-11,C00945,P0088,D085,North,Store,4,331.74,0.05
SL-04-00414,SO-04-00207,2026-04-06,2026-04-13,C00485,P0357,D013,North,Store,2,356.49,0.15
SL-04-00415,SO-04-00208,2026-04-10,2026-04-11,C00467,P0324,D068,East,Partner,5,318.74,0.05
SL-04-00416,SO-04-00208,2026-04-07,2026-04-08,C00502,P0311,D105,South,Store,4,172.49,0.05
SL-04-00417,SO-04-00209,2026-04-19,2026-04-23,C00650,P0174,D076,South,Partner,3,298.74,0
SL-04-00418,SO-04-00209,2026-04-01,2026-04-04,C00991,P0083,D047,North,Store,1,275.49,0.15
SL-04-00419,SO-04-00210,2026-04-10,,C00671,P0272,D047,East,Online,1,67.24,0.05
SL-04-00420,SO-04-00210,2026-04-30,2026-05-05,C00929,P0100,D016,North,Store,2,133.24,0.10
SL-04-00421,SO-04-00211,2026-04-05,2026-04-11,C00575,P0282,D086,East,Partner,1,179.74,0.10
SL-04-00422,SO-04-00211,2026-04-28,2026-05-06,C00280,P0120,D056,West,Online,1,358.24,0
SL-04-00423,SO-04-00212,2026-04-17,2026-04-21,C00670,P0245,D041,East,Store,2,96.99,0
SL-04-00424,SO-04-00212,2026-04-17,2026-04-20,C00927,P0015,D096,West,Partner,1,177.49,0.10
SL-04-00425,SO-04-00213,2026-04-09,2026-04-10,C00584,P0108,D109,North,Partner,3,223.24,0.10
SL-04-00426,SO-04-00213,2026-04-29,2026-05-07,C00172,P0071,D074,Central,Online,2,140.49,0
SL-04-00427,SO-04-00214,2026-04-08,2026-04-11,C00555,P0316,D025,East,Partner,1,228.74,0
SL-04-00428,SO-04-00214,2026-04-08,2026-04-13,C01013,P0094,D019,South,Partner,3,65.74,0.05
SL-04-00429,SO-04-00215,2026-04-26,2026-05-03,C00104,P0044,D059,East,Partner,2,170.24,0.15
SL-04-00430,SO-04-00215,2026-04-22,2026-04-26,C00860,P0014,D076,West,Store,2,166.24,0.10
SL-04-00431,SO-04-00216,2026-04-21,2026-04-26,C00132,P0044,D017,West,Online,1,170.24,0.05
SL-04-00432,SO-04-00216,2026-04-08,2026-04-11,C00425,P0076,D050,North,Store,4,196.74,0.05
SL-04-00433,SO-04-00217,2026-04-13,2026-04-14,C00443,P0223,D024,South,Store,1,182.99,0.10
SL-04-00434,SO-04-00217,2026-04-25,2026-04-29,C00507,P0340,D069,Central,Store,5,165.24,0
SL-04-00435,SO-04-00218,2026-04-10,2026-04-14,C01365,P0324,D006,Central,Online,5,318.74,0
SL-04-00436,SO-04-00218,2026-04-16,2026-04-20,C00256,P0116,D056,South,Store,3,313.24,0.10
SL-04-00437,SO-04-00219,2026-04-13,2026-04-14,C00456,P0279,D076,North,Online,3,145.99,0.05
SL-04-00438,SO-04-00219,2026-04-08,2026-04-14,C00496,P0098,D070,East,Store,5,110.74,0.05
SL-04-00439,SO-04-00220,2026-04-14,2026-04-22,C00567,P0240,D005,South,Store,5,374.24,0.05
SL-04-00440,SO-04-00220,2026-04-24,2026-04-25,C00784,P0156,D057,South,Partner,3,96.24,0.15
SL-04-00441,SO-04-00221,2026-04-27,,C00100,P0056,D006,South,Partner,5,305.24,0
SL-04-00442,SO-04-00221,2026-04-18,2026-04-19,C00543,P0273,D060,East,Store,1,78.49,0.10
SL-04-00443,SO-04-00222,2026-04-19,2026-04-24,C01043,P0347,D015,East,Store,1,243.99,0.15
SL-04-00444,SO-04-00222,2026-04-30,2026-05-02,C00489,P0285,D024,Central,Partner,5,213.49,0.10
SL-04-00445,SO-04-00223,2026-04-16,2026-04-23,C01075,P0185,D091,West,Online,4,88.99,0
SL-04-00446,SO-04-00223,2026-04-09,2026-04-16,C00469,P0053,D057,South,Online,1,271.49,0.05
SL-04-00447,SO-04-00224,2026-04-01,2026-04-04,C00421,P0024,D084,East,Online,2,278.74,0.05
SL-04-00448,SO-04-00224,2026-04-30,2026-05-06,C00615,P0007,D053,South,Online,3,87.49,0.05
SL-04-00449,SO-04-00225,2026-04-18,2026-04-20,C00181,P0282,D068,South,Online,5,179.74,0.15
SL-04-00450,SO-04-00225,2026-04-07,2026-04-08,C00255,P0322,D011,East,Store,1,296.24,0.15
SL-04-00451,SO-04-00226,2026-04-17,2026-04-19,C00954,P0357,D031,North,Store,3,356.49,0
SL-04-00452,SO-04-00226,2026-04-01,2026-04-07,C00703,P0353,D068,West,Online,2,311.49,0
SL-04-00453,SO-04-00227,2026-04-30,2026-05-02,C00192,P0009,D012,West,Partner,2,109.99,0
SL-04-00454,SO-04-00227,2026-04-15,2026-04-20,C00210,P0094,D053,West,Online,4,65.74,0.15
SL-04-00455,SO-04-00228,2026-04-07,2026-04-08,C01073,P0005,D043,South,Online,5,64.99,0.05
SL-04-00456,SO-04-00228,2026-04-22,2026-04-26,C00216,P0059,D033,East,Store,4,338.99,0
SL-04-00457,SO-04-00229,2026-04-17,2026-04-22,C00037,P0004,D010,North,Partner,4,53.74,0.10
SL-04-00458,SO-04-00229,2026-04-09,2026-04-15,C00510,P0106,D042,East,Store,5,200.74,0
SL-04-00459,SO-04-00230,2026-04-09,2026-04-10,C00874,P0051,D056,South,Store,3,248.99,0.10
SL-04-00460,SO-04-00230,2026-04-24,2026-04-25,C00062,P0019,D092,South,Partner,5,222.49,0
SL-04-00461,SO-04-00231,2026-04-18,2026-04-22,C00622,P0188,D087,Central,Store,4,122.74,0.10
SL-04-00462,SO-04-00231,2026-04-08,2026-04-09,C00274,P0324,D097,North,Store,1,318.74,0
SL-04-00463,SO-04-00232,2026-04-14,,C00807,P0070,D078,North,Store,2,129.24,0.10
SL-04-00464,SO-04-00232,2026-04-19,2026-04-24,C01021,P0010,D052,West,Partner,5,121.24,0.10
SL-04-00465,SO-04-00233,2026-04-11,2026-04-17,C00085,P0002,D075,South,Partner,3,31.24,0.05
SL-04-00466,SO-04-00233,2026-04-10,2026-04-12,C01356,P0336,D099,East,Online,5,120.24,0.05
SL-04-00467,SO-04-00234,2026-04-23,2026-04-26,C00503,P0247,D090,West,Partner,4,119.49,0.10
SL-04-00468,SO-04-00234,2026-04-28,2026-05-06,C00266,P0108,D111,South,Store,2,223.24,0
SL-04-00469,SO-04-00235,2026-04-14,2026-04-20,C00223,P0149,D003,South,Partner,3,350.99,0.10
SL-04-00470,SO-04-00235,2026-04-01,2026-04-07,C00326,P0179,D004,North,Online,2,354.99,0.05
SL-04-00471,SO-04-00236,2026-04-10,2026-04-17,C00989,P0261,D001,South,Online,4,276.99,0.05
SL-04-00472,SO-04-00236,2026-04-04,2026-04-12,C00267,P0144,D104,West,Store,2,294.74,0.10
SL-04-00473,SO-04-00237,2026-04-12,2026-04-17,C00048,P0251,D090,East,Store,2,164.49,0.05
SL-04-00474,SO-04-00237,2026-04-18,2026-04-26,C01014,P0096,D052,Central,Partner,3,88.24,0.15
SL-04-00475,SO-04-00238,2026-04-25,2026-04-29,C00042,P0124,D059,East,Online,3,69.74,0.15
SL-04-00476,SO-04-00238,2026-04-14,2026-04-18,C00164,P0051,D067,South,Store,2,248.99,0
SL-04-00477,SO-04-00239,2026-04-11,2026-04-19,C00270,P0115,D004,East,Store,5,301.99,0.15
SL-04-00478,SO-04-00239,2026-04-21,2026-04-22,C00758,P0061,D089,West,Online,3,27.99,0.10
SL-04-00479,SO-04-00240,2026-04-18,2026-04-25,C00803,P0208,D070,North,Partner,1,347.74,0
SL-04-00480,SO-04-00240,2026-04-18,2026-04-25,C00743,P0292,D031,East,Partner,2,292.24,0.05
SL-04-00481,SO-04-00241,2026-04-03,2026-04-09,C00145,P0068,D035,North,Online,2,106.74,0
SL-04-00482,SO-04-00241,2026-04-02,2026-04-09,C00319,P0051,D092,South,Online,5,248.99,0.10
SL-04-00483,SO-04-00242,2026-04-24,2026-04-29,C00046,P0004,D047,Central,Partner,1,53.74,0.05
SL-04-00484,SO-04-00242,2026-04-18,2026-04-24,C00288,P0248,D017,East,Store,1,130.74,0
SL-04-00485,SO-04-00243,2026-04-19,,C00642,P0352,D098,Central,Online,1,300.24,0.10
SL-04-00486,SO-04-00243,2026-04-14,2026-04-21,C00191,P0044,D016,Central,Partner,2,170.24,0.05
SL-04-00487,SO-04-00244,2026-04-03,2026-04-10,C00086,P0267,D100,Central,Partner,5,344.49,0
SL-04-00488,SO-04-00244,2026-04-24,2026-04-27,C00846,P0006,D014,West,Online,2,76.24,0.15
SL-04-00489,SO-04-00245,2026-04-02,2026-04-04,C00229,P0304,D053,East,Online,2,93.74,0.05
SL-04-00490,SO-04-00245,2026-04-14,2026-04-18,C00845,P0157,D061,Central,Store,4,107.49,0.05
SL-04-00491,SO-04-00246,2026-04-21,2026-04-26,C00659,P0195,D017,South,Partner,3,201.49,0
SL-04-00492,SO-04-00246,2026-04-21,2026-04-24,C00969,P0139,D107,West,Partner,2,238.49,0.05
SL-04-00493,SO-04-00247,2026-04-18,2026-04-23,C00522,P0095,D100,West,Partner,5,76.99,0.10
SL-04-00494,SO-04-00247,2026-04-14,2026-04-16,C00147,P0217,D089,Central,Store,1,115.49,0.15
SL-04-00495,SO-04-00248,2026-04-20,2026-04-21,C00790,P0186,D059,East,Store,5,100.24,0.15
SL-04-00496,SO-04-00248,2026-04-12,2026-04-19,C00014,P0041,D067,East,Store,4,136.49,0.10
SL-04-00497,SO-04-00249,2026-04-15,2026-04-23,C01367,P0113,D046,East,Store,2,279.49,0.05
