OrderLineID,OrderID,OrderDateText,ShippedDateText,CustomerID,ProductID,DepartmentID,Region,SalesChannel,Quantity,UnitPriceGBP,DiscountPct
SL-02-00249,SO-02-00125,2026-02-20,2026-02-21,C01359,P0222,D069,West,Partner,2,171.74,0.15
SL-02-00250,SO-02-00125,2026-02-14,2026-02-18,C00358,P0289,D096,South,Online,1,258.49,0.10
SL-02-00251,SO-02-00126,2026-02-24,2026-02-28,C00907,P0236,D008,Central,Partner,1,329.24,0
SL-02-00252,SO-02-00126,2026-02-12,2026-02-14,C00141,P0031,D011,East,Partner,4,23.99,0.05
SL-02-00253,SO-02-00127,2026-02-21,2026-02-28,C00218,P0102,D073,North,Online,4,155.74,0
SL-02-00254,SO-02-00127,2026-02-24,2026-02-27,C00274,P0159,D102,Central,Store,1,129.99,0.05
SL-02-00255,SO-02-00128,2026-02-09,2026-02-14,C00166,P0229,D048,South,Partner,1,250.49,0.15
SL-02-00256,SO-02-00128,2026-02-24,2026-02-25,C01042,P0308,D041,Central,Store,3,138.74,0.10
SL-02-00257,SO-02-00129,2026-02-09,2026-02-11,C00745,P0262,D109,Central,Partner,4,288.24,0
SL-02-00258,SO-02-00129,2026-02-24,2026-03-03,C00532,P0193,D009,South,Online,3,178.99,0.10
SL-02-00259,SO-02-00130,2026-02-10,2026-02-11,C00349,P0033,D064,South,Store,3,46.49,0
SL-02-00260,SO-02-00130,2026-02-10,2026-02-12,C00617,P0212,D076,East,Store,3,59.24,0
SL-02-00261,SO-02-00131,2026-02-06,2026-02-13,C00673,P0144,D106,South,Store,2,294.74,0.10
SL-02-00262,SO-02-00131,2026-02-10,2026-02-13,C00808,P0032,D048,East,Store,1,35.24,0.10
SL-02-00263,SO-02-00132,2026-02-18,2026-02-19,C00793,P0229,D080,South,Online,2,250.49,0.15
SL-02-00264,SO-02-00132,2026-02-21,2026-02-22,C00217,P0342,D074,East,Store,2,187.74,0.05
SL-02-00265,SO-02-00133,2026-02-11,,C00984,P0047,D021,East,Online,1,203.99,0.15
SL-02-00266,SO-02-00133,2026-02-20,2026-02-23,C00212,P0176,D061,East,Partner,2,321.24,0.05
SL-02-00267,SO-02-00134,2026-02-16,2026-02-23,C00713,P0018,D109,South,Store,1,211.24,0
SL-02-00268,SO-02-00134,2026-02-10,2026-02-15,C00906,P0083,D064,West,Partner,4,275.49,0.10
SL-02-00269,SO-02-00135,2026-02-18,2026-02-25,C00873,P0110,D090,Central,Online,2,245.74,0
SL-02-00270,SO-02-00135,2026-02-10,2026-02-15,C00814,P0142,D041,South,Online,4,272.24,0.05
SL-02-00271,SO-02-00136,2026-02-05,2026-02-10,C00976,P0029,D095,North,Partner,5,334.99,0.10
SL-02-00272,SO-02-00136,2026-02-16,2026-02-23,C00590,P0161,D033,North,Online,3,152.49,0.10
SL-02-00273,SO-02-00137,2026-02-12,2026-02-19,C00620,P0242,D071,Central,Store,5,63.24,0.15
SL-02-00274,SO-02-00137,2026-02-26,2026-03-03,C00299,P0190,D104,West,Online,3,145.24,0
SL-02-00275,SO-02-00138,2026-02-25,2026-03-04,C00760,P0144,D093,South,Online,3,294.74,0.15
SL-02-00276,SO-02-00138,2026-02-06,2026-02-11,C00768,P0141,D076,East,Online,5,260.99,0.10
SL-02-00277,SO-02-00139,2026-02-14,2026-02-19,C00803,P0267,D108,West,Partner,2,344.49,0.15
SL-02-00278,SO-02-00139,2026-02-25,2026-03-01,C00559,P0063,D063,North,Store,4,50.49,0.15
SL-02-00279,SO-02-00140,2026-02-06,2026-02-08,C01047,P0241,D094,West,Partner,1,51.99,0
SL-02-00280,SO-02-00140,2026-02-16,2026-02-21,C01370,P0312,D091,North,Store,5,183.74,0.15
SL-02-00281,SO-02-00141,2026-02-25,2026-02-26,C00447,P0066,D045,Central,Partner,1,84.24,0.10
SL-02-00282,SO-02-00141,2026-02-08,2026-02-10,C00560,P0062,D094,North,Online,3,39.24,0
SL-02-00283,SO-02-00142,2026-02-05,2026-02-08,C00863,P0214,D067,East,Store,5,81.74,0.05
SL-02-00284,SO-02-00142,2026-02-03,2026-02-08,C00190,P0351,D033,West,Store,2,288.99,0
SL-02-00285,SO-02-00143,2026-02-17,2026-02-18,C00769,P0047,D090,North,Store,5,203.99,0.05
SL-02-00286,SO-02-00143,2026-02-10,2026-02-18,C00065,P0199,D003,East,Store,3,246.49,0.10
SL-02-00287,SO-02-00144,2026-02-03,,C00456,P0248,D108,East,Partner,2,130.74,0.15
SL-02-00288,SO-02-00144,2026-02-15,2026-02-18,C00133,P0279,D071,East,Online,4,145.99,0.15
SL-02-00289,SO-02-00145,2026-02-05,2026-02-06,C01024,P0359,D005,East,Store,2,378.99,0
SL-02-00290,SO-02-00145,2026-02-04,2026-02-07,C00736,P0179,D063,East,Partner,2,354.99,0.05
SL-02-00291,SO-02-00146,2026-02-14,2026-02-16,C00707,P0092,D051,East,Online,4,43.24,0.10
SL-02-00292,SO-02-00146,2026-02-06,2026-02-14,C00101,P0112,D093,West,Online,1,268.24,0.05
SL-02-00293,SO-02-00147,2026-02-15,2026-02-16,C00393,P0333,D078,North,Online,1,86.49,0
SL-02-00294,SO-02-00147,2026-02-26,2026-03-02,C00251,P0141,D019,East,Online,4,260.99,0.10
SL-02-00295,SO-02-00148,2026-02-08,2026-02-10,C00924,P0118,D002,Central,Store,4,335.74,0.05
SL-02-00296,SO-02-00148,2026-02-02,2026-02-04,C00950,P0231,D017,Central,Partner,2,272.99,0.15
SL-02-00297,SO-02-00149,2026-02-06,2026-02-11,C00670,P0025,D061,Central,Store,4,289.99,0.15
SL-02-00298,SO-02-00149,2026-02-19,2026-02-26,C00427,P0297,D056,Central,Online,4,348.49,0.15
SL-02-00299,SO-02-00150,2026-02-09,2026-02-11,C00862,P0233,D059,Central,Store,3,295.49,0
SL-02-00300,SO-02-00150,2026-02-28,2026-03-01,C00409,P0310,D030,Central,Store,1,161.24,0
SL-02-00301,SO-02-00151,2026-02-01,2026-02-03,C00449,P0026,D044,South,Partner,1,301.24,0.10
SL-02-00302,SO-02-00151,2026-02-09,2026-02-15,C00105,P0134,D002,West,Partner,1,182.24,0.10
SL-02-00303,SO-02-00152,2026-02-07,2026-02-08,C00166,P0166,D069,South,Store,5,208.74,0.10
SL-02-00304,SO-02-00152,2026-02-12,2026-02-16,C00395,P0169,D048,East,Online,5,242.49,0.05
SL-02-00305,SO-02-00153,2026-02-18,2026-02-24,C01067,P0318,D060,South,Partner,4,251.24,0
SL-02-00306,SO-02-00153,2026-02-09,2026-02-10,C00126,P0180,D031,South,Partner,5,366.24,0.15
SL-02-00307,SO-02-00154,2026-02-04,2026-02-11,C00364,P0128,D082,Central,Store,2,114.74,0.10
SL-02-00308,SO-02-00154,2026-02-21,2026-02-28,C00026,P0296,D107,West,Partner,1,337.24,0.05
SL-02-00309,SO-02-00155,2026-02-26,,C00231,P0238,D090,Central,Online,2,351.74,0.15
SL-02-00310,SO-02-00155,2026-02-26,2026-03-06,C00469,P0055,D056,East,Online,3,293.99,0.10
SL-02-00311,SO-02-00156,2026-02-25,2026-02-27,C01361,P0051,D029,East,Partner,4,248.99,0.10
SL-02-00312,SO-02-00156,2026-02-02,2026-02-03,C00285,P0187,D067,East,Store,2,111.49,0.15
SL-02-00313,SO-02-00157,2026-02-07,2026-02-14,C00478,P0061,D100,North,Partner,4,27.99,0.10
SL-02-00314,SO-02-00157,2026-02-17,2026-02-25,C00834,P0135,D110,East,Online,5,193.49,0.10
SL-02-00315,SO-02-00158,2026-02-02,2026-02-09,C00988,P0178,D066,North,Online,3,343.74,0
SL-02-00316,SO-02-00158,2026-02-13,2026-02-14,C00230,P0079,D023,West,Online,3,230.49,0.15
SL-02-00317,SO-02-00159,2026-02-17,2026-02-25,C01019,P0157,D073,East,Partner,4,107.49,0.15
SL-02-00318,SO-02-00159,2026-02-16,2026-02-17,C00646,P0034,D042,West,Partner,1,57.74,0.15
SL-02-00319,SO-02-00160,2026-02-24,2026-03-04,C00854,P0241,D013,North,Partner,2,51.99,0.10
SL-02-00320,SO-02-00160,2026-02-16,2026-02-21,C00368,P0354,D038,West,Partner,5,322.74,0.15
SL-02-00321,SO-02-00161,2026-02-07,2026-02-08,C00330,P0270,D014,East,Online,4,378.24,0.15
SL-02-00322,SO-02-00161,2026-02-11,2026-02-12,C00880,P0027,D097,East,Partner,4,312.49,0.15
SL-02-00323,SO-02-00162,2026-02-24,2026-02-27,C00411,P0283,D022,East,Partner,2,190.99,0.05
SL-02-00324,SO-02-00162,2026-02-18,2026-02-23,C00786,P0350,D017,East,Store,2,277.74,0.10
SL-02-00325,SO-02-00163,2026-02-15,2026-02-21,C01008,P0264,D093,East,Partner,5,310.74,0.10
SL-02-00326,SO-02-00163,2026-02-10,2026-02-13,C00940,P0023,D025,Central,Online,1,267.49,0.15
SL-02-00327,SO-02-00164,2026-02-17,2026-02-18,C00475,P0018,D058,Central,Partner,3,211.24,0
SL-02-00328,SO-02-00164,2026-02-23,2026-02-24,C00780,P0300,D082,North,Online,4,382.24,0.15
SL-02-00329,SO-02-00165,2026-02-11,2026-02-17,C00231,P0281,D013,South,Partner,1,168.49,0.05
SL-02-00330,SO-02-00165,2026-02-16,2026-02-17,C00805,P0328,D109,North,Store,4,363.74,0
SL-02-00331,SO-02-00166,2026-02-05,,C00329,P0041,D093,East,Store,2,136.49,0.15
SL-02-00332,SO-02-00166,2026-02-09,2026-02-10,C00419,P0208,D085,Central,Online,1,347.74,0.15
SL-02-00333,SO-02-00167,2026-02-02,2026-02-10,C00672,P0319,D009,Central,Online,3,262.49,0.10
SL-02-00334,SO-02-00167,2026-02-15,2026-02-19,C00194,P0083,D072,Central,Store,5,275.49,0.10
SL-02-00335,SO-02-00168,2026-02-26,2026-02-28,C00685,P0055,D045,South,Partner,4,293.99,0.10
SL-02-00336,SO-02-00168,2026-02-04,2026-02-09,C00257,P0051,D050,North,Partner,1,248.99,0
SL-02-00337,SO-02-00169,2026-02-24,2026-02-28,C00896,P0281,D076,East,Partner,3,168.49,0.15
SL-02-00338,SO-02-00169,2026-02-06,2026-02-13,C00032,P0029,D052,West,Partner,4,334.99,0.10
SL-02-00339,SO-02-00170,2026-02-05,2026-02-06,C00471,P0144,D098,East,Online,1,294.74,0.10
SL-02-00340,SO-02-00170,2026-02-08,2026-02-09,C00256,P0043,D076,South,Partner,1,158.99,0.15
SL-02-00341,SO-02-00171,2026-02-22,2026-02-26,C00566,P0085,D112,West,Partner,5,297.99,0
SL-02-00342,SO-02-00171,2026-02-05,2026-02-07,C01352,P0322,D027,Central,Store,4,296.24,0.15
SL-02-00343,SO-02-00172,2026-02-01,2026-02-03,C00718,P0139,D033,North,Store,4,238.49,0.10
SL-02-00344,SO-02-00172,2026-02-07,2026-02-08,C00825,P0080,D052,West,Store,3,241.74,0
SL-02-00345,SO-02-00173,2026-02-14,2026-02-15,C00729,P0103,D109,East,Store,4,166.99,0.10
SL-02-00346,SO-02-00173,2026-02-10,2026-02-14,C00883,P0018,D040,North,Online,2,211.24,0
SL-02-00347,SO-02-00174,2026-02-24,2026-03-01,C00892,P0025,D078,West,Store,1,289.99,0.05
SL-02-00348,SO-02-00174,2026-02-10,2026-02-18,C00737,P0087,D048,East,Store,4,320.49,0
SL-02-00349,SO-02-00175,2026-02-19,2026-02-23,C00209,P0118,D051,East,Store,4,335.74,0.10
SL-02-00350,SO-02-00175,2026-02-25,2026-03-04,C00452,P0309,D018,North,Store,5,149.99,0.15
SL-02-00351,SO-02-00176,2026-02-07,2026-02-11,C00101,P0196,D015,West,Online,3,212.74,0
SL-02-00352,SO-02-00176,2026-02-13,2026-02-20,C00591,P0341,D043,Central,Partner,5,176.49,0.15
SL-02-00353,SO-02-00177,2026-02-07,,C00716,P0149,D003,South,Online,1,350.99,0.15
SL-02-00354,SO-02-00177,2026-02-16,2026-02-21,C00110,P0272,D028,North,Online,4,67.24,0.15
SL-02-00355,SO-02-00178,2026-02-21,2026-02-22,C00638,P0189,D078,West,Store,4,133.99,0.15
SL-02-00356,SO-02-00178,2026-02-04,2026-02-08,C00784,P0026,D051,West,Store,4,301.24,0.15
SL-02-00357,SO-02-00179,2026-02-10,2026-02-14,C00048,P0123,D018,Central,Store,2,58.49,0
SL-02-00358,SO-02-00179,2026-02-19,2026-02-21,C00171,P0081,D070,Central,Store,3,252.99,0.10
SL-02-00359,SO-02-00180,2026-02-05,2026-02-07,C00615,P0272,D022,West,Store,5,67.24,0.10
SL-02-00360,SO-02-00180,2026-02-16,2026-02-24,C01031,P0253,D050,West,Online,5,186.99,0
SL-02-00361,SO-02-00181,2026-02-21,2026-02-26,C00863,P0036,D043,North,Partner,1,80.24,0.05
SL-02-00362,SO-02-00181,2026-02-11,2026-02-16,C00202,P0032,D031,North,Online,5,35.24,0.15
SL-02-00363,SO-02-00182,2026-02-06,2026-02-10,C01025,P0299,D025,North,Online,3,370.99,0.15
SL-02-00364,SO-02-00182,2026-02-27,2026-03-01,C00309,P0116,D093,West,Store,3,313.24,0.10
SL-02-00365,SO-02-00183,2026-02-07,2026-02-14,C00480,P0113,D059,South,Store,3,279.49,0.15
SL-02-00366,SO-02-00183,2026-02-06,2026-02-11,C01028,P0029,D044,North,Partner,5,334.99,0.10
SL-02-00367,SO-02-00184,2026-02-24,2026-02-28,C00350,P0359,D099,North,Partner,5,378.99,0.05
SL-02-00368,SO-02-00184,2026-02-16,2026-02-22,C01099,P0007,D043,East,Online,2,87.49,0.05
SL-02-00369,SO-02-00185,2026-02-23,2026-02-28,C00890,P0313,D080,North,Partner,3,194.99,0
SL-02-00370,SO-02-00185,2026-02-09,2026-02-15,C00760,P0267,D033,North,Partner,5,344.49,0
SL-02-00371,SO-02-00186,2026-02-01,2026-02-03,C00016,P0052,D034,West,Partner,4,260.24,0.15
SL-02-00372,SO-02-00186,2026-02-04,2026-02-12,C00570,P0303,D040,North,Online,3,82.49,0.05
SL-02-00373,SO-02-00187,2026-02-05,2026-02-11,C01363,P0222,D040,West,Online,3,171.74,0.05
SL-02-00374,SO-02-00187,2026-02-23,2026-02-24,C00950,P0262,D055,Central,Online,4,288.24,0.10
SL-02-00375,SO-02-00188,2026-02-05,,C00707,P0345,D074,East,Store,2,221.49,0.15
SL-02-00376,SO-02-00188,2026-02-12,2026-02-13,C00835,P0335,D094,East,Online,2,108.99,0
SL-02-00377,SO-02-00189,2026-02-26,2026-03-05,C00053,P0179,D106,South,Partner,4,354.99,0
SL-02-00378,SO-02-00189,2026-02-06,2026-02-13,C00663,P0317,D075,West,Store,1,239.99,0.10
SL-02-00379,SO-02-00190,2026-02-18,2026-02-20,C00738,P0116,D092,Central,Partner,3,313.24,0
SL-02-00380,SO-02-00190,2026-02-03,2026-02-08,C00868,P0039,D100,East,Online,5,113.99,0.15
SL-02-00381,SO-02-00191,2026-02-23,2026-02-28,C00482,P0091,D092,North,Online,2,31.99,0
SL-02-00382,SO-02-00191,2026-02-02,2026-02-03,C00309,P0307,D079,Central,Store,4,127.49,0.10
SL-02-00383,SO-02-00192,2026-02-09,2026-02-15,C00778,P0131,D005,South,Partner,4,148.49,0.15
SL-02-00384,SO-02-00192,2026-02-18,2026-02-23,C00590,P0155,D017,West,Partner,1,84.99,0.05
SL-02-00385,SO-02-00193,2026-02-08,2026-02-09,C00023,P0255,D089,West,Partner,2,209.49,0
SL-02-00386,SO-02-00193,2026-02-19,2026-02-21,C00602,P0020,D053,South,Store,3,233.74,0.15
SL-02-00387,SO-02-00194,2026-02-07,2026-02-15,C00116,P0016,D058,South,Partner,5,188.74,0.10
SL-02-00388,SO-02-00194,2026-02-05,2026-02-11,C00264,P0060,D108,Central,Store,3,350.24,0.10
SL-02-00389,SO-02-00195,2026-02-22,2026-02-25,C00055,P0202,D075,East,Store,4,280.24,0.10
SL-02-00390,SO-02-00195,2026-02-13,2026-02-20,C00464,P0163,D082,Central,Partner,1,174.99,0
SL-02-00391,SO-02-00196,2026-02-20,2026-02-28,C01015,P0195,D018,Central,Online,1,201.49,0.10
SL-02-00392,SO-02-00196,2026-02-09,2026-02-15,C01091,P0001,D084,North,Online,4,19.99,0.05
SL-02-00393,SO-02-00197,2026-02-06,2026-02-12,C00059,P0345,D058,West,Online,3,221.49,0.10
SL-02-00394,SO-02-00197,2026-02-28,2026-03-01,C00385,P0195,D075,South,Online,3,201.49,0.15
SL-02-00395,SO-02-00198,2026-02-12,2026-02-20,C00951,P0204,D095,East,Partner,3,302.74,0
SL-02-00396,SO-02-00198,2026-02-05,2026-02-07,C01031,P0310,D019,Central,Online,1,161.24,0
SL-02-00397,SO-02-00199,2026-02-12,,C00476,P0079,D023,West,Online,1,230.49,0
SL-02-00398,SO-02-00199,2026-02-24,2026-03-01,C00128,P0220,D017,South,Store,1,149.24,0.10
SL-02-00399,SO-02-00200,2026-02-05,2026-02-13,C00783,P0238,D104,South,Store,5,351.74,0.05
SL-02-00400,SO-02-00200,2026-02-25,2026-03-03,C01061,P0102,D031,East,Store,5,155.74,0.05
SL-02-00401,SO-02-00201,2026-02-07,2026-02-12,C00616,P0316,D111,Central,Online,5,228.74,0.05
SL-02-00402,SO-02-00201,2026-02-23,2026-02-24,C00400,P0306,D080,East,Store,1,116.24,0
SL-02-00403,SO-02-00202,2026-02-15,2026-02-19,C00410,P0239,D103,East,Online,3,362.99,0
SL-02-00404,SO-02-00202,2026-02-25,2026-02-26,C01354,P0295,D099,Central,Partner,3,325.99,0.05
SL-02-00405,SO-02-00203,2026-02-09,2026-02-13,C00572,P0188,D014,East,Partner,5,122.74,0.15
SL-02-00406,SO-02-00203,2026-02-28,2026-03-07,C00640,P0194,D052,Central,Partner,4,190.24,0
SL-02-00407,SO-02-00204,2026-02-14,2026-02-16,C01075,P0046,D079,North,Online,4,192.74,0
SL-02-00408,SO-02-00204,2026-02-20,2026-02-28,C00716,P0301,D027,North,Online,4,59.99,0
SL-02-00409,SO-02-00205,2026-02-09,2026-02-15,C00750,P0083,D110,South,Partner,3,275.49,0.05
SL-02-00410,SO-02-00205,2026-02-20,2026-02-26,C00267,P0312,D112,South,Partner,3,183.74,0
SL-02-00411,SO-02-00206,2026-02-04,2026-02-07,C00754,P0338,D060,South,Online,2,142.74,0
SL-02-00412,SO-02-00206,2026-02-09,2026-02-10,C00613,P0264,D060,Central,Partner,2,310.74,0
SL-02-00413,SO-02-00207,2026-02-22,2026-02-25,C00030,P0294,D094,Central,Online,5,314.74,0.15
SL-02-00414,SO-02-00207,2026-02-22,2026-02-25,C00897,P0230,D020,North,Store,3,261.74,0
SL-02-00415,SO-02-00208,2026-02-10,2026-02-14,C00460,P0013,D073,Central,Store,3,154.99,0
SL-02-00416,SO-02-00208,2026-02-15,2026-02-16,C00781,P0190,D082,North,Partner,3,145.24,0.05
SL-02-00417,SO-02-00209,2026-02-06,2026-02-14,C00525,P0289,D005,South,Partner,4,258.49,0.15
SL-02-00418,SO-02-00209,2026-02-19,2026-02-27,C00230,P0193,D041,North,Online,3,178.99,0.15
SL-02-00419,SO-02-00210,2026-02-15,,C00855,P0011,D112,West,Partner,5,132.49,0.10
SL-02-00420,SO-02-00210,2026-02-19,2026-02-27,C01041,P0102,D048,West,Partner,1,155.74,0
SL-02-00421,SO-02-00211,2026-02-28,2026-03-06,C00746,P0161,D053,Central,Online,5,152.49,0.15
SL-02-00422,SO-02-00211,2026-02-18,2026-02-26,C00539,P0356,D110,East,Partner,1,345.24,0.15
SL-02-00423,SO-02-00212,2026-02-26,2026-03-04,C00914,P0227,D033,Central,Partner,3,227.99,0.15
SL-02-00424,SO-02-00212,2026-02-05,2026-02-13,C00276,P0022,D100,East,Store,5,256.24,0.10
SL-02-00425,SO-02-00213,2026-02-18,2026-02-19,C00863,P0036,D073,West,Partner,1,80.24,0.15
SL-02-00426,SO-02-00213,2026-02-06,2026-02-07,C00275,P0087,D021,West,Partner,5,320.49,0
SL-02-00427,SO-02-00214,2026-02-19,2026-02-23,C00006,P0012,D094,West,Store,1,143.74,0.15
SL-02-00428,SO-02-00214,2026-02-06,2026-02-13,C00621,P0236,D057,West,Partner,2,329.24,0.10
SL-02-00429,SO-02-00215,2026-02-14,2026-02-16,C00914,P0258,D048,North,Partner,2,243.24,0.15
SL-02-00430,SO-02-00215,2026-02-02,2026-02-06,C00192,P0357,D015,West,Store,1,356.49,0
SL-02-00431,SO-02-00216,2026-02-12,2026-02-19,C01013,P0002,D103,West,Store,4,31.24,0.10
SL-02-00432,SO-02-00216,2026-02-19,2026-02-22,C00002,P0356,D050,South,Online,4,345.24,0.05
SL-02-00433,SO-02-00217,2026-02-08,2026-02-12,C00339,P0079,D076,West,Partner,1,230.49,0
SL-02-00434,SO-02-00217,2026-02-05,2026-02-06,C00938,P0310,D066,Central,Online,5,161.24,0
SL-02-00435,SO-02-00218,2026-02-08,2026-02-15,C01365,P0165,D100,East,Store,1,197.49,0.10
SL-02-00436,SO-02-00218,2026-02-27,2026-03-06,C00456,P0157,D019,South,Online,2,107.49,0.15
SL-02-00437,SO-02-00219,2026-02-15,2026-02-16,C00137,P0161,D092,Central,Partner,4,152.49,0.05
SL-02-00438,SO-02-00219,2026-02-25,2026-03-05,C01086,P0267,D051,West,Store,5,344.49,0.15
SL-02-00439,SO-02-00220,2026-02-04,2026-02-09,C00298,P0326,D106,South,Online,4,341.24,0.15
SL-02-00440,SO-02-00220,2026-02-15,2026-02-19,C00182,P0343,D093,East,Online,4,198.99,0.15
SL-02-00441,SO-02-00221,2026-02-13,,C00432,P0211,D028,Central,Online,2,47.99,0.05
SL-02-00442,SO-02-00221,2026-02-24,2026-02-26,C00640,P0356,D002,Central,Store,4,345.24,0.10
SL-02-00443,SO-02-00222,2026-02-08,2026-02-14,C00608,P0174,D040,East,Store,5,298.74,0.10
SL-02-00444,SO-02-00222,2026-02-20,2026-02-25,C00530,P0129,D070,West,Partner,4,125.99,0.05
SL-02-00445,SO-02-00223,2026-02-17,2026-02-19,C00337,P0188,D059,West,Partner,1,122.74,0.05
SL-02-00446,SO-02-00223,2026-02-07,2026-02-15,C00121,P0238,D084,North,Online,2,351.74,0.05
SL-02-00447,SO-02-00224,2026-02-21,2026-02-25,C00200,P0010,D069,North,Store,5,121.24,0.15
SL-02-00448,SO-02-00224,2026-02-01,2026-02-04,C00427,P0327,D038,North,Online,3,352.49,0.10
SL-02-00449,SO-02-00225,2026-02-10,2026-02-15,C00606,P0155,D107,South,Store,3,84.99,0.10
SL-02-00450,SO-02-00225,2026-02-18,2026-02-21,C00377,P0051,D037,North,Online,1,248.99,0.15
SL-02-00451,SO-02-00226,2026-02-28,2026-03-01,C00716,P0254,D047,East,Store,5,198.24,0
SL-02-00452,SO-02-00226,2026-02-07,2026-02-11,C00820,P0090,D029,West,Store,2,354.24,0.15
SL-02-00453,SO-02-00227,2026-02-25,2026-03-01,C00632,P0002,D109,West,Partner,4,31.24,0.15
SL-02-00454,SO-02-00227,2026-02-20,2026-02-21,C00393,P0330,D071,South,Partner,3,386.24,0.10
SL-02-00455,SO-02-00228,2026-02-21,2026-03-01,C00529,P0258,D082,East,Online,1,243.24,0.10
SL-02-00456,SO-02-00228,2026-02-12,2026-02-13,C00668,P0244,D012,South,Partner,3,85.74,0
SL-02-00457,SO-02-00229,2026-02-23,2026-03-02,C00941,P0218,D012,South,Store,5,126.74,0.10
SL-02-00458,SO-02-00229,2026-02-07,2026-02-10,C01084,P0296,D021,Central,Partner,5,337.24,0.15
SL-02-00459,SO-02-00230,2026-02-03,2026-02-11,C00038,P0334,D011,Central,Online,1,97.74,0.10
SL-02-00460,SO-02-00230,2026-02-22,2026-02-26,C00221,P0095,D105,North,Partner,3,76.99,0.10
SL-02-00461,SO-02-00231,2026-02-22,2026-02-24,C00629,P0256,D104,West,Partner,2,220.74,0.15
SL-02-00462,SO-02-00231,2026-02-16,2026-02-21,C00328,P0232,D025,East,Partner,2,284.24,0.15
SL-02-00463,SO-02-00232,2026-02-04,,C00238,P0160,D088,South,Online,1,141.24,0.05
SL-02-00464,SO-02-00232,2026-02-19,2026-02-25,C00635,P0329,D070,South,Partner,1,374.99,0.05
SL-02-00465,SO-02-00233,2026-02-25,2026-02-26,C01005,P0217,D009,South,Online,4,115.49,0.05
SL-02-00466,SO-02-00233,2026-02-19,2026-02-27,C01356,P0035,D101,North,Store,3,68.99,0
SL-02-00467,SO-02-00234,2026-02-12,2026-02-13,C00916,P0331,D058,Central,Store,4,63.99,0
SL-02-00468,SO-02-00234,2026-02-27,2026-03-01,C00491,P0346,D002,South,Online,5,232.74,0.05
SL-02-00469,SO-02-00235,2026-02-11,2026-02-12,C00283,P0217,D032,East,Partner,4,115.49,0.15
SL-02-00470,SO-02-00235,2026-02-11,2026-02-13,C00436,P0056,D066,South,Partner,1,305.24,0.15
SL-02-00471,SO-02-00236,2026-02-15,2026-02-17,C00603,P0155,D005,Central,Online,3,84.99,0.05
SL-02-00472,SO-02-00236,2026-02-01,2026-02-07,C00962,P0246,D052,Central,Store,4,108.24,0.05
SL-02-00473,SO-02-00237,2026-02-18,2026-02-20,C00741,P0016,D092,North,Store,3,188.74,0.15
SL-02-00474,SO-02-00237,2026-02-11,2026-02-12,C00088,P0206,D009,North,Partner,3,325.24,0.10
SL-02-00475,SO-02-00238,2026-02-13,2026-02-19,C00593,P0245,D018,North,Partner,3,96.99,0.10
SL-02-00476,SO-02-00238,2026-02-10,2026-02-11,C00090,P0189,D098,West,Online,5,133.99,0.05
SL-02-00477,SO-02-00239,2026-02-14,2026-02-16,C00542,P0332,D013,South,Online,3,75.24,0.10
SL-02-00478,SO-02-00239,2026-02-04,2026-02-07,C00926,P0118,D043,East,Store,2,335.74,0.15
SL-02-00479,SO-02-00240,2026-02-13,2026-02-18,C00005,P0344,D085,West,Online,4,210.24,0
SL-02-00480,SO-02-00240,2026-02-23,2026-02-26,C00865,P0111,D095,East,Online,3,256.99,0
SL-02-00481,SO-02-00241,2026-02-13,2026-02-21,C00956,P0003,D065,West,Online,4,42.49,0.05
SL-02-00482,SO-02-00241,2026-02-03,2026-02-07,C00161,P0061,D046,East,Store,5,27.99,0
SL-02-00483,SO-02-00242,2026-02-08,2026-02-09,C00798,P0031,D093,West,Partner,2,23.99,0
SL-02-00484,SO-02-00242,2026-02-21,2026-02-25,C01025,P0090,D013,South,Partner,3,354.24,0.05
SL-02-00485,SO-02-00243,2026-02-20,,C00104,P0266,D052,North,Online,4,333.24,0.10
SL-02-00486,SO-02-00243,2026-02-14,2026-02-15,C00714,P0201,D077,North,Online,3,268.99,0
SL-02-00487,SO-02-00244,2026-02-26,2026-03-03,C00149,P0283,D055,North,Online,4,190.99,0.15
SL-02-00488,SO-02-00244,2026-02-01,2026-02-05,C00772,P0335,D033,West,Online,4,108.99,0
SL-02-00489,SO-02-00245,2026-02-14,2026-02-15,C00017,P0084,D076,North,Store,4,286.74,0.10
SL-02-00490,SO-02-00245,2026-02-06,2026-02-10,C00937,P0268,D067,North,Store,3,355.74,0.15
SL-02-00491,SO-02-00246,2026-02-11,2026-02-14,C00056,P0166,D005,Central,Store,3,208.74,0.15
SL-02-00492,SO-02-00246,2026-02-26,2026-03-02,C01075,P0315,D010,Central,Partner,1,217.49,0.05
SL-02-00493,SO-02-00247,2026-02-24,2026-03-02,C00077,P0227,D054,South,Store,1,227.99,0
SL-02-00494,SO-02-00247,2026-02-05,2026-02-06,C00325,P0273,D057,East,Online,2,78.49,0.10
SL-02-00495,SO-02-00248,2026-02-13,2026-02-15,C00933,P0355,D006,South,Store,3,333.99,0.05
SL-02-00496,SO-02-00248,2026-02-09,2026-02-16,C00637,P0138,D101,North,Online,5,227.24,0.15
SL-02-00497,SO-02-00249,2026-02-14,2026-02-15,C01367,P0345,D065,South,Online,1,221.49,0.10
